time, A.l-A.r,A.p-P.a1,A.p-P.a2,A.p-P.a3,P.d-P.d,size rank 1,size rank 2,size rank 3
0.1708999999999975, 18692, 32616, 32545, 32528, 26853, 4260, 30, 30
0.1709999999999975, 18728, 32617, 32569, 32517, 26869, 4273, 29, 29
0.17109999999999748, 18728, 32643, 32531, 32556, 26863, 4299, 30, 30
0.17119999999999747, 18795, 32637, 32533, 32545, 26897, 4306, 35, 30
0.17129999999999745, 18797, 32659, 32561, 32526, 26915, 4321, 35, 30
0.17139999999999744, 18779, 32678, 32533, 32548, 26871, 4335, 31, 30
0.17149999999999743, 18777, 32683, 32508, 32570, 26898, 4356, 32, 31
0.17159999999999742, 18685, 32629, 32516, 32586, 26890, 4362, 33, 32
0.1716999999999974, 18683, 32644, 32577, 32582, 26886, 4377, 33, 29
0.1717999999999974, 18714, 32665, 32571, 32574, 26907, 4397, 34, 29
0.1718999999999974, 18626, 32636, 32567, 32543, 26937, 4403, 39, 29
0.17199999999999738, 18654, 32629, 32556, 32601, 26941, 4417, 39, 32
0.17209999999999737, 18659, 32583, 32597, 32595, 26959, 4425, 38, 32
0.17219999999999736, 18721, 32613, 32588, 32625, 26986, 4439, 41, 33
0.17229999999999734, 18815, 32657, 32581, 32604, 27010, 4451, 34, 33
0.17239999999999733, 18751, 32632, 32519, 32610, 27019, 4454, 34, 33
0.17249999999999732, 18695, 32601, 32556, 32616, 27033, 4459, 34, 33
0.1725999999999973, 18863, 32588, 32580, 32655, 27011, 4470, 36, 31
0.1726999999999973, 18887, 32599, 32556, 32678, 27018, 4486, 33, 31
0.1727999999999973, 18916, 32595, 32556, 32640, 27019, 4488, 33, 28
0.17289999999999728, 18923, 32572, 32555, 32639, 26990, 4500, 32, 32
0.17299999999999727, 18979, 32565, 32553, 32662, 27010, 4524, 32, 30
0.17309999999999726, 19048, 32575, 32574, 32647, 27016, 4529, 35, 30
0.17319999999999725, 19153, 32583, 32580, 32648, 27008, 4539, 32, 31
0.17329999999999723, 19119, 32587, 32545, 32672, 27016, 4541, 36, 31
0.17339999999999722, 19131, 32602, 32535, 32682, 27029, 4553, 34, 28
0.1734999999999972, 19130, 32642, 32487, 32679, 27011, 4559, 34, 29
0.1735999999999972, 19062, 32658, 32512, 32699, 26970, 4572, 35, 32
0.1736999999999972, 19085, 32694, 32531, 32653, 26982, 4591, 38, 37
0.17379999999999718, 19110, 32704, 32549, 32664, 27019, 4603, 38, 37
0.17389999999999717, 19139, 32718, 32572, 32647, 27009, 4638, 38, 29
0.17399999999999716, 19144, 32721, 32596, 32605, 26948, 4657, 43, 32
0.17409999999999715, 19044, 32753, 32574, 32607, 26957, 4664, 43, 31
0.17419999999999713, 19030, 32772, 32574, 32594, 26952, 4697, 46, 39
0.17429999999999712, 19024, 32753, 32578, 32588, 26950, 4708, 47, 32
0.1743999999999971, 19005, 32742, 32605, 32641, 26973, 4726, 47, 33
0.1744999999999971, 19127, 32732, 32578, 32660, 26955, 4735, 52, 36
0.1745999999999971, 19148, 32743, 32547, 32645, 26976, 4754, 53, 36
0.17469999999999708, 19193, 32757, 32574, 32670, 27013, 4767, 53, 36
0.17479999999999707, 19224, 32801, 32617, 32678, 27003, 4795, 53, 41
0.17489999999999706, 19171, 32780, 32586, 32630, 26981, 4801, 53, 43
0.17499999999999705, 19108, 32764, 32593, 32636, 27026, 4818, 50, 49
0.17509999999999704, 19197, 32777, 32556, 32639, 27055, 4827, 50, 41
0.17519999999999702, 19174, 32744, 32620, 32622, 27079, 4843, 50, 41
0.175299999999997, 19191, 32789, 32570, 32615, 27076, 4876, 49, 40
0.175399999999997, 19122, 32818, 32581, 32565, 27076, 4889, 49, 40
0.175499999999997, 19150, 32827, 32555, 32585, 27063, 4916, 49, 40
0.17559999999999698, 19116, 32785, 32575, 32558, 27030, 4944, 49, 36
0.17569999999999697, 19072, 32773, 32583, 32523, 27024, 4983, 49, 36
0.17579999999999696, 19079, 32717, 32604, 32540, 27057, 4997, 49, 47
0.17589999999999695, 19023, 32732, 32604, 32571, 27054, 5007, 49, 40
0.17599999999999694, 18925, 32749, 32601, 32563, 27070, 5017, 52, 40
0.17609999999999693, 18955, 32710, 32634, 32597, 27064, 5036, 36, 33
0.17619999999999691, 19069, 32696, 32662, 32585, 27039, 5051, 36, 34
0.1762999999999969, 19083, 32700, 32657, 32584, 27018, 5094, 36, 34
0.1763999999999969, 19079, 32676, 32665, 32600, 26997, 5101, 36, 35
0.17649999999999688, 19141, 32647, 32718, 32610, 27017, 5114, 33, 33
0.17659999999999687, 19162, 32629, 32768, 32589, 27053, 5125, 33, 30
